sex,age,Age_class,race_class,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,decile_score,score_text,v_decile_score,v_score_text,priors_count,start,end,Reoffending_Likelihood
Male,30,Adult,White,0,9,0,0,3,M,9,High,5,Medium,3,0,547,2
Male,55,Adult,Other,0,4,0,0,5,F,4,Low,3,Low,5,300,1181,1
Male,26,Adult,White,0,4,0,0,0,M,4,Low,4,Low,0,0,1077,1
Female,52,Adult,White,0,1,0,0,6,F,1,Low,1,Low,6,0,678,1
Male,52,Adult,Other,0,8,0,0,16,F,8,High,5,Medium,16,0,551,2
Male,27,Adult,Other,0,7,0,0,1,F,7,Medium,4,Low,1,1,205,2
Male,60,Adult,White,0,2,0,0,2,M,2,Low,1,Low,2,10,937,1
Male,44,Adult,White,0,2,0,0,0,M,2,Low,1,Low,0,1,949,1
Male,30,Adult,Other,0,2,0,0,1,F,2,Low,2,Low,1,0,960,1
Female,25,Young,Other,0,4,0,0,2,M,4,Low,4,Low,2,0,744,1
Female,20,Young,White,0,8,0,0,4,F,8,High,6,Medium,4,2,216,2
Male,28,Adult,White,0,7,0,0,3,F,7,Medium,7,Medium,3,36,85,2
Male,39,Adult,Other,0,4,0,0,3,M,4,Low,2,Low,3,0,769,1
Male,22,Young,White,0,6,0,0,1,F,6,Medium,4,Low,1,0,564,1
Male,24,Young,White,0,8,0,0,1,F,8,High,5,Medium,1,0,160,2
Female,28,Adult,Other,0,3,0,0,0,F,3,Low,4,Low,0,190,320,1
Male,35,Adult,Other,0,6,0,0,10,F,6,Medium,1,Low,10,0,56,2
Male,30,Adult,White,0,1,0,0,0,M,1,Low,2,Low,0,0,914,1
Male,22,Young,Other,0,3,0,2,0,F,3,Low,5,Medium,0,6,39,2
Male,39,Adult,Other,0,5,0,0,9,F,5,Medium,1,Low,9,0,1072,1
Female,46,Adult,Other,0,1,0,0,1,F,1,Low,1,Low,1,0,934,1
Male,47,Adult,Other,0,2,0,0,3,M,2,Low,1,Low,3,3,1151,1
Male,26,Adult,Other,0,7,0,0,5,M,7,Medium,6,Medium,5,357,1129,1
Male,33,Adult,Other,0,4,0,0,3,F,4,Low,4,Low,3,0,907,1
Female,23,Young,Other,0,3,0,0,0,F,3,Low,4,Low,0,24,957,1
Female,52,Adult,Other,0,7,0,0,0,F,7,Medium,3,Low,0,0,362,2
Female,22,Young,Other,0,5,0,5,0,M,5,Medium,5,Medium,0,0,186,2
Male,54,Adult,White,0,2,0,0,0,F,2,Low,1,Low,0,1,858,1
Male,50,Adult,Other,0,6,0,0,2,M,6,Medium,5,Medium,2,31,934,1
Male,20,Young,Other,0,5,0,4,2,F,5,Medium,7,Medium,2,0,97,2
Male,25,Young,White,0,3,0,0,1,F,3,Low,5,Medium,1,0,915,1
Female,46,Adult,White,0,1,0,0,0,F,1,Low,1,Low,0,0,1145,1
Male,26,Adult,Other,0,10,0,1,1,F,10,High,6,Medium,1,0,123,2
Male,22,Young,White,0,4,0,0,0,M,4,Low,5,Medium,0,0,1141,1
Male,38,Adult,White,1,4,0,0,10,F,4,Low,1,Low,10,0,228,2
Female,36,Adult,Other,0,1,0,0,9,F,1,Low,1,Low,9,0,70,2
Female,34,Adult,Other,0,2,0,0,5,F,2,Low,1,Low,5,8,265,2
Male,18,Young,Other,5,5,0,2,4,F,5,Medium,9,High,4,0,7,2
Female,26,Adult,White,0,6,0,0,3,F,6,Medium,4,Low,3,0,67,2
Female,23,Young,White,0,6,0,0,0,F,6,Medium,5,Medium,0,11,964,1
Female,32,Adult,Other,0,5,0,1,8,M,5,Medium,2,Low,8,0,309,2
Male,44,Adult,White,0,1,0,0,1,M,1,Low,1,Low,1,0,166,2
Male,53,Adult,White,0,4,0,0,9,F,4,Low,7,Medium,9,0,18,2
Male,27,Adult,Other,0,5,0,0,6,F,5,Medium,5,Medium,6,0,841,1
Male,27,Adult,Other,0,4,0,0,4,F,4,Low,2,Low,4,1,107,2
Male,25,Young,White,0,6,0,0,2,F,6,Medium,7,Medium,2,0,947,1
Male,48,Adult,White,0,6,0,0,18,F,6,Medium,1,Low,18,0,48,2
Male,19,Young,White,0,10,1,3,1,F,10,High,10,High,1,7,31,2
Male,53,Adult,White,0,2,0,0,0,F,2,Low,1,Low,0,10,1076,1
Male,39,Adult,Other,0,3,0,0,0,M,3,Low,4,Low,0,0,1152,1
Male,37,Adult,Other,0,4,0,0,2,F,4,Low,3,Low,2,50,664,2
Male,27,Adult,Other,1,8,0,0,6,F,8,High,5,Medium,6,0,12,2
Female,29,Adult,White,0,4,0,0,1,F,4,Low,2,Low,1,0,110,2
Female,21,Young,Other,0,10,0,0,2,F,10,High,8,High,2,0,38,2
Female,24,Young,Other,0,9,0,0,7,F,9,High,7,Medium,7,0,779,1
Male,33,Adult,White,0,1,0,0,0,M,1,Low,1,Low,0,0,1118,1
Female,24,Young,White,0,4,0,4,1,M,4,Low,4,Low,1,0,1046,1
Male,46,Adult,White,0,1,0,0,1,F,1,Low,1,Low,1,0,746,1
Male,32,Adult,Other,0,7,0,0,7,F,7,Medium,3,Low,7,0,1091,1
Male,24,Young,Other,0,3,0,0,2,F,3,Low,4,Low,2,0,1103,1
Female,38,Adult,White,0,1,0,0,0,F,1,Low,1,Low,0,2,1103,1
Male,30,Adult,Other,0,10,2,2,13,F,10,High,9,High,13,3,72,2
Male,26,Adult,Other,0,9,2,2,27,M,9,High,10,High,27,9,48,2
Male,57,Adult,White,0,1,0,0,2,F,1,Low,1,Low,2,0,1149,1
Male,43,Adult,White,0,1,0,0,0,F,1,Low,1,Low,0,1,974,1
Male,22,Young,Other,0,6,0,0,0,M,6,Medium,6,Medium,0,0,1115,1
Male,26,Adult,White,0,4,0,0,1,M,4,Low,3,Low,1,0,823,1
Female,28,Adult,Other,0,9,0,0,9,M,9,High,9,High,9,0,91,2
Male,51,Adult,White,0,4,0,0,3,F,4,Low,3,Low,3,6,738,1
Male,41,Adult,Other,0,1,0,0,3,F,1,Low,1,Low,3,0,750,1
Male,24,Young,White,0,7,0,0,1,F,7,Medium,5,Medium,1,0,1161,1
Male,48,Adult,Other,0,2,0,0,3,F,2,Low,1,Low,3,0,69,2
Male,26,Adult,White,0,3,0,0,0,M,3,Low,3,Low,0,1,52,2
Male,31,Adult,Other,0,2,0,0,6,F,2,Low,2,Low,6,1,384,2
Male,27,Adult,Other,1,10,2,1,6,M,10,High,10,High,6,0,159,1
Male,25,Young,Other,0,4,0,0,0,M,4,Low,4,Low,0,0,455,1
Male,56,Adult,White,0,3,0,0,3,M,3,Low,2,Low,3,0,1053,1
Female,29,Adult,Other,0,4,0,0,1,M,4,Low,3,Low,1,1,816,1
Female,30,Adult,White,0,3,0,0,3,F,3,Low,1,Low,3,0,504,2
Male,21,Young,Other,0,8,0,0,0,F,8,High,9,High,0,1,756,1
Male,22,Young,White,0,4,0,0,1,F,4,Low,5,Medium,1,0,8,2
Female,28,Adult,Other,0,2,0,0,0,M,2,Low,2,Low,0,0,920,1
Male,35,Adult,Other,0,1,0,0,2,F,1,Low,1,Low,2,0,217,1
Male,23,Young,White,0,2,0,0,0,F,2,Low,5,Medium,0,0,1113,1
Male,48,Adult,Other,0,8,0,0,4,F,8,High,4,Low,4,0,43,1
Male,22,Young,White,0,8,1,2,4,M,8,High,5,Medium,4,2,118,2
Male,37,Adult,Other,0,9,0,0,2,F,9,High,7,Medium,2,403,1139,1
Male,33,Adult,Other,0,1,0,0,0,F,1,Low,1,Low,0,0,51,1
Male,23,Young,Other,0,7,0,1,5,F,7,Medium,4,Low,5,1,237,2
Male,22,Young,Other,0,7,0,1,0,M,7,Medium,6,Medium,0,0,280,2
Male,24,Young,Other,0,4,0,0,0,F,4,Low,3,Low,0,1,806,1
Male,44,Adult,Other,0,7,0,0,2,M,7,Medium,4,Low,2,4,1161,1
Male,26,Adult,Other,0,4,0,0,4,M,4,Low,6,Medium,4,0,624,1
Female,26,Adult,Other,0,2,0,0,0,M,2,Low,2,Low,0,0,958,1
Male,29,Adult,Other,0,6,0,0,2,F,6,Medium,5,Medium,2,1,531,1
Male,26,Adult,Other,0,2,0,1,0,F,2,Low,2,Low,0,0,1039,1
Male,30,Adult,White,0,1,0,0,1,M,1,Low,1,Low,1,0,1039,1
Male,23,Young,Other,0,6,0,0,1,F,6,Medium,5,Medium,1,3,44,2
Male,42,Adult,Other,0,2,0,0,1,F,2,Low,2,Low,1,0,1134,1
Female,28,Adult,Other,0,3,0,0,0,F,3,Low,3,Low,0,1,374,2
Male,20,Young,Other,0,3,0,0,0,F,3,Low,6,Medium,0,10,61,1
Female,24,Young,White,0,7,2,0,7,M,7,Medium,4,Low,7,0,820,1
Female,36,Adult,Other,0,7,1,0,6,F,7,Medium,2,Low,6,0,718,2
Male,37,Adult,Other,0,2,0,0,6,F,2,Low,1,Low,6,0,38,2
Female,21,Young,Other,0,9,0,0,1,F,9,High,9,High,1,3,907,1
Male,27,Adult,Other,0,5,0,0,8,F,5,Medium,6,Medium,8,25,44,2
Male,26,Adult,Other,0,4,0,0,2,F,4,Low,3,Low,2,0,78,2
Male,42,Adult,White,0,1,0,0,0,M,1,Low,1,Low,0,6,901,1
Male,23,Young,Other,0,10,0,0,8,F,10,High,6,Medium,8,2,72,2
Male,43,Adult,White,0,1,0,0,1,F,1,Low,1,Low,1,0,851,1
Female,55,Adult,White,0,1,0,0,0,M,1,Low,1,Low,0,0,779,1
Male,38,Adult,White,0,3,0,0,0,F,3,Low,3,Low,0,0,53,2
Male,24,Young,White,0,6,0,0,1,F,6,Medium,4,Low,1,3,715,2
Male,23,Young,Other,0,4,0,0,0,M,4,Low,6,Medium,0,1,1064,1
Female,64,Adult,Other,0,1,0,0,0,F,1,Low,1,Low,0,3,1070,1
Male,48,Adult,Other,0,1,0,0,0,M,1,Low,1,Low,0,1,921,1
Male,32,Adult,Other,0,5,1,2,11,F,5,Medium,4,Low,11,0,679,2
Female,39,Adult,Other,0,5,0,0,0,F,5,Medium,2,Low,0,58,237,2
Male,30,Adult,White,0,2,0,0,0,M,2,Low,3,Low,0,0,1041,1
Female,22,Young,Other,0,4,0,0,1,M,4,Low,4,Low,1,0,815,1
Male,20,Young,Other,0,6,0,0,2,F,6,Medium,7,Medium,2,58,130,2
Male,21,Young,Other,0,4,0,0,0,F,4,Low,7,Medium,0,3,10,2
Male,24,Young,White,0,4,0,0,0,F,4,Low,5,Medium,0,0,897,1
Male,49,Adult,Other,0,1,0,0,2,M,1,Low,1,Low,2,0,893,1
Male,50,Adult,White,0,1,0,0,2,F,1,Low,1,Low,2,0,830,1
Male,30,Adult,Other,0,7,0,0,3,M,7,Medium,7,Medium,3,205,1068,1
Male,51,Adult,Other,0,8,0,0,12,F,8,High,8,High,12,0,21,2
Male,21,Young,Other,0,9,2,0,2,M,9,High,8,High,2,0,111,2
Male,21,Young,Other,1,10,0,2,1,F,10,High,10,High,1,1,15,2
Male,31,Adult,Other,0,10,0,0,1,F,10,High,6,Medium,1,0,106,1
Male,23,Young,Other,0,7,0,0,2,M,7,Medium,7,Medium,2,3,160,2
Male,23,Young,Other,0,7,0,0,0,M,7,Medium,8,High,0,0,1129,1
Male,32,Adult,Other,0,4,0,0,4,F,4,Low,2,Low,4,0,636,2
Male,28,Adult,Other,0,6,0,0,11,F,6,Medium,5,Medium,11,1,252,2
Male,50,Adult,White,1,10,0,0,16,F,10,High,7,Medium,16,0,228,2
Male,24,Young,Other,0,2,0,1,0,F,2,Low,4,Low,0,0,776,1
Female,19,Young,Other,0,4,0,0,1,F,4,Low,5,Medium,1,1,98,2
Male,31,Adult,Other,0,1,0,0,1,M,1,Low,1,Low,1,1,856,1
Male,29,Adult,Other,0,4,0,0,3,F,4,Low,3,Low,3,0,491,2
Male,41,Adult,Other,0,6,0,0,6,F,6,Medium,2,Low,6,38,153,2
Male,28,Adult,Other,0,3,0,0,4,M,3,Low,4,Low,4,33,259,2
Male,29,Adult,White,0,4,0,0,6,F,4,Low,2,Low,6,0,145,2
Male,49,Adult,White,0,5,0,0,0,F,5,Medium,2,Low,0,0,1142,1
Male,42,Adult,White,0,1,0,0,0,M,1,Low,1,Low,0,0,737,1
Male,38,Adult,Other,0,2,0,0,4,M,2,Low,2,Low,4,0,55,1
Male,22,Young,Other,0,6,0,1,3,F,6,Medium,7,Medium,3,15,351,2
Male,46,Adult,White,0,2,0,0,0,M,2,Low,2,Low,0,37,558,2
Male,63,Adult,White,0,1,0,0,1,F,1,Low,1,Low,1,0,892,1
Male,38,Adult,Other,0,3,0,0,0,F,3,Low,3,Low,0,0,396,2
Male,36,Adult,Other,0,6,0,0,0,F,6,Medium,1,Low,0,0,891,1
Female,27,Adult,Other,0,7,1,0,10,M,7,Medium,5,Medium,10,0,63,2
Male,22,Young,White,0,9,0,0,6,F,9,High,7,Medium,6,0,17,2
Male,29,Adult,Other,0,10,0,0,11,M,10,High,5,Medium,11,0,1128,1
Male,23,Young,Other,0,4,0,0,6,F,4,Low,5,Medium,6,0,40,2
Male,39,Adult,Other,0,2,0,0,2,M,2,Low,1,Low,2,0,1075,1
Male,47,Adult,White,0,2,0,0,0,M,2,Low,1,Low,0,2,1053,1
Male,26,Adult,Other,0,10,0,0,7,F,10,High,8,High,7,1,8,2
Female,21,Young,Other,0,5,0,0,0,F,5,Medium,6,Medium,0,0,449,2
Male,55,Adult,Other,0,8,0,0,12,F,8,High,6,Medium,12,0,659,1
Male,63,Adult,Other,0,1,0,0,2,M,1,Low,1,Low,2,1,734,1
Male,27,Adult,Other,0,2,0,0,2,F,2,Low,2,Low,2,0,118,2
Male,55,Adult,White,0,5,0,0,27,M,5,Medium,1,Low,27,1,733,1
Male,57,Adult,White,0,1,0,0,21,M,1,Low,1,Low,21,0,13,2
Male,24,Young,Other,0,2,0,0,1,F,2,Low,4,Low,1,0,1010,1
Male,54,Adult,Other,0,2,0,0,2,M,2,Low,1,Low,2,0,528,2
Male,30,Adult,Other,0,4,0,0,2,F,4,Low,3,Low,2,0,77,2
Male,26,Adult,Other,0,6,1,0,3,M,6,Medium,7,Medium,3,0,791,1
Male,26,Adult,White,0,5,0,0,0,F,5,Medium,3,Low,0,1,383,2
Male,37,Adult,White,0,2,0,0,1,M,2,Low,1,Low,1,0,869,1
Male,25,Young,Other,0,5,0,0,4,M,5,Medium,8,High,4,0,933,1
Male,34,Adult,Other,0,1,0,0,0,F,1,Low,2,Low,0,0,496,1
Female,48,Adult,Other,0,1,0,0,4,F,1,Low,1,Low,4,0,624,2
Male,25,Young,Other,1,7,1,0,2,F,7,Medium,6,Medium,2,49,172,2
Male,57,Adult,Other,0,1,0,0,0,F,1,Low,1,Low,0,0,889,1
Male,46,Adult,White,0,5,0,0,2,F,5,Medium,2,Low,2,0,982,1
Male,21,Young,Other,0,3,0,0,0,F,3,Low,5,Medium,0,1,442,2
Male,32,Adult,Other,0,9,0,1,8,F,9,High,4,Low,8,0,202,1
Female,25,Young,Other,0,9,0,0,5,F,9,High,5,Medium,5,0,128,2
Male,35,Adult,Other,0,8,0,0,4,F,8,High,7,Medium,4,0,96,2
Female,33,Adult,Other,0,3,0,0,2,F,3,Low,2,Low,2,1,567,2
Male,26,Adult,Other,0,5,0,0,2,F,5,Medium,6,Medium,2,21,435,2
Male,49,Adult,White,0,5,0,0,10,F,5,Medium,4,Low,10,0,25,2
Male,29,Adult,Other,0,4,0,0,2,M,4,Low,2,Low,2,2,1059,1
Male,28,Adult,White,0,4,0,0,6,M,4,Low,3,Low,6,2,44,2
Male,53,Adult,Other,0,5,0,0,20,F,5,Medium,5,Medium,20,0,31,1
Male,57,Adult,Other,0,1,0,0,1,M,1,Low,1,Low,1,0,1117,1
Male,29,Adult,Other,0,10,1,0,3,F,10,High,5,Medium,3,0,120,2
Male,27,Adult,White,0,2,0,0,0,F,2,Low,3,Low,0,43,1081,1
Male,48,Adult,White,0,2,0,0,0,F,2,Low,1,Low,0,0,798,1
Male,29,Adult,Other,0,2,0,0,0,M,2,Low,2,Low,0,3,124,2
Male,25,Young,White,0,4,0,0,1,M,4,Low,4,Low,1,3,227,2
Male,67,Adult,White,0,1,0,0,0,F,1,Low,1,Low,0,1,1063,1
Male,29,Adult,Other,0,5,0,1,2,M,5,Medium,3,Low,2,0,830,1
Female,53,Adult,Other,0,2,0,0,3,F,2,Low,1,Low,3,1,1044,1
Male,23,Young,White,0,5,0,0,1,F,5,Medium,5,Medium,1,0,142,1
Male,49,Adult,Other,0,1,0,0,0,F,1,Low,1,Low,0,0,1110,1
Female,44,Adult,White,0,1,0,0,0,M,1,Low,1,Low,0,0,848,1
Female,55,Adult,Other,0,1,0,0,0,F,1,Low,1,Low,0,0,741,1
Male,26,Adult,Other,1,8,0,0,10,F,8,High,8,High,10,1,153,2
Male,51,Adult,White,0,1,0,0,2,F,1,Low,1,Low,2,0,357,2
Male,46,Adult,Other,0,1,0,0,0,M,1,Low,1,Low,0,0,809,1
Male,30,Adult,White,0,3,0,0,1,F,3,Low,2,Low,1,0,126,2
Female,48,Adult,Other,0,6,0,0,0,F,6,Medium,1,Low,0,9,622,2
Male,77,Adult,Other,0,1,0,0,1,M,1,Low,1,Low,1,1,692,2
Male,21,Young,Other,0,10,2,2,2,F,10,High,7,Medium,2,0,58,2
Male,46,Adult,White,0,6,0,0,11,F,6,Medium,2,Low,11,0,175,2
Male,54,Adult,Other,0,3,0,0,4,F,3,Low,1,Low,4,2,3,2
Male,54,Adult,White,0,2,0,0,3,F,2,Low,1,Low,3,0,1072,1
Male,26,Adult,Other,0,9,0,0,15,F,9,High,6,Medium,15,42,800,1
Male,23,Young,Other,0,9,1,1,8,F,9,High,6,Medium,8,0,3,2
Male,27,Adult,Other,0,2,0,0,1,F,2,Low,2,Low,1,0,287,1
Male,39,Adult,White,0,2,0,0,2,F,2,Low,2,Low,2,18,868,1
Male,35,Adult,Other,0,7,0,0,13,F,7,Medium,3,Low,13,3,877,1
Male,29,Adult,Other,0,1,0,0,1,M,1,Low,2,Low,1,0,365,2
Male,30,Adult,Other,1,4,0,0,9,M,4,Low,4,Low,9,0,140,2
Male,41,Adult,Other,0,3,0,0,6,F,3,Low,4,Low,6,5,895,1
Male,32,Adult,Other,0,10,0,0,1,M,10,High,8,High,1,114,900,1
Male,48,Adult,Other,0,6,0,0,12,M,6,Medium,3,Low,12,0,1088,1
Male,39,Adult,White,0,6,0,0,2,F,6,Medium,3,Low,2,0,808,1
Male,52,Adult,Other,0,6,0,0,0,M,6,Medium,4,Low,0,3,52,2
Male,31,Adult,Other,0,1,1,0,3,F,1,Low,2,Low,3,0,233,2
Male,22,Young,White,0,5,0,3,1,F,5,Medium,5,Medium,1,0,218,2
Male,56,Adult,Other,0,3,0,0,4,M,3,Low,1,Low,4,0,165,2
Female,46,Adult,White,0,1,0,0,0,M,1,Low,1,Low,0,0,937,1
Female,52,Adult,White,0,7,0,0,23,F,7,Medium,4,Low,23,0,124,2
Male,29,Adult,Other,0,4,0,0,7,F,4,Low,5,Medium,7,0,108,2
Female,22,Young,Other,0,7,0,0,0,F,7,Medium,5,Medium,0,0,1058,1
Male,32,Adult,Other,0,1,0,0,1,F,1,Low,2,Low,1,0,1122,1
Male,39,Adult,Other,0,4,0,0,8,F,4,Low,2,Low,8,39,1085,1
Male,35,Adult,Other,0,6,0,0,9,F,6,Medium,3,Low,9,0,771,1
Male,26,Adult,Other,0,1,0,0,1,M,1,Low,2,Low,1,14,195,1
Male,27,Adult,Other,0,2,0,0,1,F,2,Low,3,Low,1,0,83,1
Male,27,Adult,Other,0,10,0,0,5,F,10,High,5,Medium,5,0,74,2
Female,34,Adult,White,0,9,0,0,10,F,9,High,5,Medium,10,0,22,2
Male,47,Adult,Other,0,9,0,0,21,F,9,High,4,Low,21,0,217,2
Male,27,Adult,Other,0,2,0,0,2,M,2,Low,2,Low,2,0,104,1
Male,27,Adult,Other,0,6,0,0,6,F,6,Medium,6,Medium,6,0,1026,1
Female,32,Adult,Other,0,1,0,0,0,M,1,Low,1,Low,0,0,376,2
Male,28,Adult,Other,0,8,0,0,8,M,8,High,6,Medium,8,0,407,2
Male,25,Young,Other,0,9,0,1,5,F,9,High,9,High,5,4,63,2
Male,22,Young,White,0,5,0,1,2,M,5,Medium,6,Medium,2,24,69,2
Male,43,Adult,White,0,2,0,0,4,M,2,Low,1,Low,4,0,988,1
Male,52,Adult,Other,0,9,0,0,7,F,9,High,3,Low,7,117,171,2
Male,21,Young,Other,0,10,0,0,2,F,10,High,10,High,2,1,14,2
Male,28,Adult,Other,0,9,1,0,11,F,9,High,8,High,11,1,278,2
Male,21,Young,Other,0,9,0,0,1,F,9,High,9,High,1,0,34,2
Male,26,Adult,Other,0,6,0,0,0,F,6,Medium,4,Low,0,0,949,1
Male,23,Young,White,0,4,1,0,4,M,4,Low,4,Low,4,7,284,2
Male,39,Adult,Other,0,1,0,0,3,M,1,Low,1,Low,3,0,900,1
Male,31,Adult,Other,0,1,0,0,1,M,1,Low,2,Low,1,0,1055,1
Male,34,Adult,White,0,5,0,0,1,M,5,Medium,5,Medium,1,0,1040,1
Male,32,Adult,Other,0,4,0,0,0,M,4,Low,3,Low,0,0,1090,1
Female,50,Adult,White,0,3,0,0,0,M,3,Low,1,Low,0,0,30,2
Male,27,Adult,Other,0,5,0,0,1,M,5,Medium,3,Low,1,0,326,1
Female,26,Adult,Other,0,3,1,0,4,F,3,Low,3,Low,4,1,805,1
Male,27,Adult,Other,1,5,0,0,4,F,5,Medium,3,Low,4,1,75,2
Male,29,Adult,White,0,3,0,0,0,F,3,Low,3,Low,0,1,355,2
Male,30,Adult,White,0,10,0,0,11,M,10,High,6,Medium,11,0,76,2
Male,58,Adult,Other,0,1,0,0,0,M,1,Low,1,Low,0,0,1174,1
Male,27,Adult,Other,2,10,0,0,14,F,10,High,10,High,14,2,49,2
Male,28,Adult,Other,0,5,0,0,5,F,5,Medium,2,Low,5,0,21,2
Male,24,Young,Other,0,10,5,1,15,F,10,High,9,High,15,1,132,2
Male,45,Adult,Other,0,1,0,0,1,F,1,Low,1,Low,1,0,94,2
Male,50,Adult,White,0,1,0,0,0,M,1,Low,1,Low,0,0,851,1
Female,30,Adult,Other,0,9,0,0,15,F,9,High,7,Medium,15,0,77,2
Male,25,Young,Other,0,3,0,0,1,F,3,Low,4,Low,1,0,37,2
Male,46,Adult,Other,0,1,0,0,0,F,1,Low,1,Low,0,0,866,1
Male,43,Adult,White,0,1,0,0,0,F,1,Low,1,Low,0,0,491,2
Male,24,Young,White,0,2,0,0,0,F,2,Low,3,Low,0,0,170,2
Male,34,Adult,Other,0,7,0,0,10,F,7,Medium,5,Medium,10,0,1150,1
Male,56,Adult,Other,0,1,0,0,2,F,1,Low,1,Low,2,0,749,1
Male,26,Adult,White,0,2,0,0,2,F,2,Low,3,Low,2,2,804,1
Male,31,Adult,White,0,1,0,0,0,F,1,Low,1,Low,0,0,194,1
Male,23,Young,Other,0,3,0,3,1,F,3,Low,4,Low,1,0,571,2
Male,39,Adult,Other,0,1,0,0,0,F,1,Low,1,Low,0,17,927,1
Male,50,Adult,Other,0,1,0,0,4,F,1,Low,1,Low,4,0,156,2
Female,22,Young,Other,0,6,0,0,0,M,6,Medium,5,Medium,0,0,906,1
Female,25,Young,Other,0,2,0,0,0,M,2,Low,3,Low,0,0,930,1
Female,21,Young,Other,0,9,1,0,2,F,9,High,6,Medium,2,0,894,1
Male,20,Young,White,0,4,0,0,1,F,4,Low,6,Medium,1,0,779,1
Male,54,Adult,Other,0,5,0,0,12,M,5,Medium,2,Low,12,118,152,2
Female,27,Adult,Other,0,6,0,0,2,F,6,Medium,4,Low,2,3,260,2
Male,45,Adult,White,0,5,0,0,5,F,5,Medium,3,Low,5,0,123,2
Male,34,Adult,Other,3,7,1,0,13,F,7,Medium,2,Low,13,0,579,2
Female,55,Adult,White,0,1,0,0,0,F,1,Low,1,Low,0,0,741,1
Male,24,Young,Other,0,2,0,0,0,M,2,Low,3,Low,0,0,799,1
Male,20,Young,Other,0,10,0,1,0,F,10,High,9,High,0,0,21,2
Male,37,Adult,Other,0,5,0,0,5,M,5,Medium,3,Low,5,6,231,2
Female,34,Adult,White,0,1,0,0,1,M,1,Low,2,Low,1,0,1004,1
Female,41,Adult,Other,0,6,0,0,2,F,6,Medium,5,Medium,2,0,74,2
Male,21,Young,Other,0,6,0,0,1,F,6,Medium,6,Medium,1,0,459,2
Male,22,Young,Other,0,3,0,0,3,F,3,Low,4,Low,3,8,47,2
Male,24,Young,Other,0,8,0,0,0,F,8,High,6,Medium,0,1,1160,1
Male,42,Adult,White,0,4,0,0,8,F,4,Low,4,Low,8,0,48,1
Female,23,Young,Other,0,4,0,0,0,M,4,Low,5,Medium,0,0,492,2
Female,40,Adult,Other,0,1,0,0,1,F,1,Low,1,Low,1,0,1031,1
Male,19,Young,Other,3,9,0,0,2,F,9,High,9,High,2,0,71,2
Male,20,Young,White,0,4,0,0,0,M,4,Low,7,Medium,0,3,791,1
Female,44,Adult,White,0,1,0,0,0,F,1,Low,1,Low,0,0,363,2
Male,20,Young,Other,0,4,0,0,0,M,4,Low,7,Medium,0,0,796,1
Male,27,Adult,Other,0,5,0,0,5,M,5,Medium,4,Low,5,0,1144,1
Male,20,Young,White,0,10,0,0,0,M,10,High,9,High,0,0,480,2
Male,20,Young,Other,0,6,0,0,0,F,6,Medium,8,High,0,0,907,1
Male,28,Adult,White,0,4,0,0,1,F,4,Low,3,Low,1,29,42,2
Male,29,Adult,Other,0,7,0,0,9,F,7,Medium,4,Low,9,5,96,2
Male,21,Young,Other,0,9,0,0,0,F,9,High,10,High,0,1,175,2
Male,45,Adult,Other,0,3,0,0,4,M,3,Low,1,Low,4,0,113,2
Female,24,Young,Other,0,6,0,0,2,F,6,Medium,4,Low,2,57,480,2
Male,60,Adult,Other,0,4,0,0,15,F,4,Low,1,Low,15,0,273,2
Male,43,Adult,Other,1,4,0,0,8,F,4,Low,5,Medium,8,0,34,2
Male,21,Young,Other,0,4,0,0,0,F,4,Low,6,Medium,0,0,479,2
Female,24,Young,Other,0,5,0,0,0,F,5,Medium,4,Low,0,0,1084,1
Male,23,Young,Other,0,5,1,0,3,F,5,Medium,7,Medium,3,5,220,2
Male,27,Adult,White,0,4,0,0,0,F,4,Low,3,Low,0,12,163,1
Male,24,Young,White,0,4,0,0,0,F,4,Low,4,Low,0,0,1057,1
Male,31,Adult,Other,0,6,1,0,6,M,6,Medium,8,High,6,0,27,2
Male,22,Young,Other,0,4,0,0,0,F,4,Low,6,Medium,0,0,252,2
Female,46,Adult,Other,0,6,0,0,4,F,6,Medium,3,Low,4,0,218,1
Male,53,Adult,Other,0,9,0,0,3,M,9,High,3,Low,3,0,262,1
Male,54,Adult,White,0,1,0,0,0,F,1,Low,1,Low,0,0,874,1
Female,37,Adult,White,0,2,0,0,5,F,2,Low,1,Low,5,0,8,2
Female,35,Adult,Other,0,6,0,0,7,F,6,Medium,2,Low,7,1,171,2
Female,53,Adult,Other,0,5,0,0,0,F,5,Medium,1,Low,0,0,828,1
Male,26,Adult,Other,0,4,0,0,9,M,4,Low,4,Low,9,1,68,2
Male,48,Adult,Other,0,4,0,0,7,M,4,Low,2,Low,7,3,230,2
Male,63,Adult,Other,0,9,0,0,22,M,9,High,5,Medium,22,0,272,2
Female,56,Adult,Other,0,1,0,0,2,M,1,Low,1,Low,2,0,53,2
Male,25,Young,Other,0,7,0,0,6,F,7,Medium,4,Low,6,0,22,2
Female,49,Adult,White,0,1,0,0,0,F,1,Low,1,Low,0,0,1105,1
Male,34,Adult,White,0,2,0,0,0,M,2,Low,1,Low,0,29,648,2
Male,21,Young,Other,0,6,0,0,0,M,6,Medium,9,High,0,0,557,2
Male,23,Young,White,0,6,0,0,0,F,6,Medium,5,Medium,0,0,178,2
